year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y,total_votes,winning_party,percent_total,winner
2012,40091,OKLAHOMA,OK,MCINTOSH,2779,BARACK OBAMA,4509,MITT ROMNEY,7288,Republicans,61.868825466520306,MITT ROMNEY
2012,40093,OKLAHOMA,OK,MAJOR,446,BARACK OBAMA,2700,MITT ROMNEY,3146,Republicans,85.82326764144946,MITT ROMNEY
2012,40095,OKLAHOMA,OK,MARSHALL,1396,BARACK OBAMA,3744,MITT ROMNEY,5140,Republicans,72.84046692607004,MITT ROMNEY
2012,40097,OKLAHOMA,OK,MAYES,4823,BARACK OBAMA,9637,MITT ROMNEY,14460,Republicans,66.64591977869986,MITT ROMNEY
2012,40099,OKLAHOMA,OK,MURRAY,1540,BARACK OBAMA,3606,MITT ROMNEY,5146,Republicans,70.07384376214536,MITT ROMNEY
2012,40101,OKLAHOMA,OK,MUSKOGEE,9952,BARACK OBAMA,13404,MITT ROMNEY,23356,Republicans,57.38996403493749,MITT ROMNEY
2012,40103,OKLAHOMA,OK,NOBLE,1143,BARACK OBAMA,3488,MITT ROMNEY,4631,Republicans,75.3185057223062,MITT ROMNEY
2012,40105,OKLAHOMA,OK,NOWATA,1244,BARACK OBAMA,2832,MITT ROMNEY,4076,Republicans,69.47988223748773,MITT ROMNEY
2012,40107,OKLAHOMA,OK,OKFUSKEE,1256,BARACK OBAMA,2335,MITT ROMNEY,3591,Republicans,65.02367028682818,MITT ROMNEY
2012,40109,OKLAHOMA,OK,OKLAHOMA,106982,BARACK OBAMA,149728,MITT ROMNEY,256710,Republicans,58.32573721319777,MITT ROMNEY
2012,4011,ARIZONA,AZ,GREENLEE,1310,BARACK OBAMA,1592,MITT ROMNEY,2902,Republicans,54.85871812543074,MITT ROMNEY
2012,40111,OKLAHOMA,OK,OKMULGEE,5432,BARACK OBAMA,7731,MITT ROMNEY,13163,Republicans,58.732811669072404,MITT ROMNEY
2012,40113,OKLAHOMA,OK,OSAGE,6704,BARACK OBAMA,11242,MITT ROMNEY,17946,Republicans,62.64348601359635,MITT ROMNEY
2012,40115,OKLAHOMA,OK,OTTAWA,3509,BARACK OBAMA,6466,MITT ROMNEY,9975,Republicans,64.82205513784461,MITT ROMNEY
2012,40117,OKLAHOMA,OK,PAWNEE,1813,BARACK OBAMA,4232,MITT ROMNEY,6045,Republicans,70.00827129859388,MITT ROMNEY
2012,40119,OKLAHOMA,OK,PAYNE,9198,BARACK OBAMA,16481,MITT ROMNEY,25679,Republicans,64.18084816386931,MITT ROMNEY
2012,4012,ARIZONA,AZ,LA PAZ,1880,BARACK OBAMA,3714,MITT ROMNEY,5594,Republicans,66.39256346085091,MITT ROMNEY
2012,40121,OKLAHOMA,OK,PITTSBURG,4831,BARACK OBAMA,10841,MITT ROMNEY,15672,Republicans,69.1743236345074,MITT ROMNEY
2012,40123,OKLAHOMA,OK,PONTOTOC,3947,BARACK OBAMA,8945,MITT ROMNEY,12892,Republicans,69.38411417933602,MITT ROMNEY
2012,40125,OKLAHOMA,OK,POTTAWATOMIE,7188,BARACK OBAMA,16250,MITT ROMNEY,23438,Republicans,69.33185425377592,MITT ROMNEY
2012,40127,OKLAHOMA,OK,PUSHMATAHA,1043,BARACK OBAMA,3087,MITT ROMNEY,4130,Republicans,74.7457627118644,MITT ROMNEY
2012,40129,OKLAHOMA,OK,ROGER MILLS,272,BARACK OBAMA,1402,MITT ROMNEY,1674,Republicans,83.75149342891278,MITT ROMNEY
2012,4013,ARIZONA,AZ,MARICOPA,602288,BARACK OBAMA,749885,MITT ROMNEY,1352173,Republicans,55.45777056634026,MITT ROMNEY
2012,40131,OKLAHOMA,OK,ROGERS,9148,BARACK OBAMA,27553,MITT ROMNEY,36701,Republicans,75.07424865807472,MITT ROMNEY
2012,40133,OKLAHOMA,OK,SEMINOLE,2600,BARACK OBAMA,4856,MITT ROMNEY,7456,Republicans,65.12875536480686,MITT ROMNEY
2012,40135,OKLAHOMA,OK,SEQUOYAH,4193,BARACK OBAMA,9578,MITT ROMNEY,13771,Republicans,69.5519570111103,MITT ROMNEY
2012,40137,OKLAHOMA,OK,STEPHENS,3939,BARACK OBAMA,12908,MITT ROMNEY,16847,Republicans,76.6189826081795,MITT ROMNEY
2012,40139,OKLAHOMA,OK,TEXAS,862,BARACK OBAMA,4930,MITT ROMNEY,5792,Republicans,85.11740331491713,MITT ROMNEY
2012,40141,OKLAHOMA,OK,TILLMAN,906,BARACK OBAMA,1815,MITT ROMNEY,2721,Republicans,66.70341786108048,MITT ROMNEY
2012,40143,OKLAHOMA,OK,TULSA,82744,BARACK OBAMA,145062,MITT ROMNEY,227806,Republicans,63.67786625462016,MITT ROMNEY
2012,40145,OKLAHOMA,OK,WAGONER,7791,BARACK OBAMA,20900,MITT ROMNEY,28691,Republicans,72.845143076226,MITT ROMNEY
2012,40147,OKLAHOMA,OK,WASHINGTON,5532,BARACK OBAMA,15668,MITT ROMNEY,21200,Republicans,73.9056603773585,MITT ROMNEY
2012,40149,OKLAHOMA,OK,WASHITA,822,BARACK OBAMA,3494,MITT ROMNEY,4316,Republicans,80.9545875810936,MITT ROMNEY
2012,4015,ARIZONA,AZ,MOHAVE,19533,BARACK OBAMA,49168,MITT ROMNEY,68701,Republicans,71.56809944542292,MITT ROMNEY
2012,40151,OKLAHOMA,OK,WOODS,671,BARACK OBAMA,2727,MITT ROMNEY,3398,Republicans,80.25309005297233,MITT ROMNEY
2012,40153,OKLAHOMA,OK,WOODWARD,1133,BARACK OBAMA,5945,MITT ROMNEY,7078,Republicans,83.99265329189036,MITT ROMNEY
2012,4017,ARIZONA,AZ,NAVAJO,16945,BARACK OBAMA,19884,MITT ROMNEY,36829,Republicans,53.99006217926091,MITT ROMNEY
2012,4019,ARIZONA,AZ,PIMA,201251,BARACK OBAMA,174779,MITT ROMNEY,376030,Democrats,53.519931920325504,BARACK OBAMA
2012,4021,ARIZONA,AZ,PINAL,44306,BARACK OBAMA,62079,MITT ROMNEY,106385,Republicans,58.35315129012548,MITT ROMNEY
2012,4023,ARIZONA,AZ,SANTA CRUZ,9486,BARACK OBAMA,4235,MITT ROMNEY,13721,Democrats,69.13490270388456,BARACK OBAMA
2012,4025,ARIZONA,AZ,YAVAPAI,33918,BARACK OBAMA,64468,MITT ROMNEY,98386,Republicans,65.52558290813734,MITT ROMNEY
2012,4027,ARIZONA,AZ,YUMA,18059,BARACK OBAMA,23352,MITT ROMNEY,41411,Republicans,56.39081403491826,MITT ROMNEY
2012,41001,OREGON,OR,BAKER,2369,BARACK OBAMA,5702,MITT ROMNEY,8071,Republicans,70.64799900879693,MITT ROMNEY
2012,41003,OREGON,OR,BENTON,27776,BARACK OBAMA,14991,MITT ROMNEY,42767,Democrats,64.94727242967708,BARACK OBAMA
2012,41005,OREGON,OR,CLACKAMAS,95493,BARACK OBAMA,88592,MITT ROMNEY,184085,Democrats,51.87440584512589,BARACK OBAMA
2012,41007,OREGON,OR,CLATSOP,9861,BARACK OBAMA,7249,MITT ROMNEY,17110,Democrats,57.632963179427236,BARACK OBAMA
2012,41009,OREGON,OR,COLUMBIA,12004,BARACK OBAMA,10772,MITT ROMNEY,22776,Democrats,52.70460133473832,BARACK OBAMA
2012,41011,OREGON,OR,COOS,12845,BARACK OBAMA,14673,MITT ROMNEY,27518,Republicans,53.32146231557526,MITT ROMNEY
2012,41013,OREGON,OR,CROOK,3104,BARACK OBAMA,6790,MITT ROMNEY,9894,Republicans,68.62745098039215,MITT ROMNEY
2012,41015,OREGON,OR,CURRY,4625,BARACK OBAMA,6598,MITT ROMNEY,11223,Republicans,58.78998485253497,MITT ROMNEY
2012,41017,OREGON,OR,DESCHUTES,36961,BARACK OBAMA,42463,MITT ROMNEY,79424,Republicans,53.46368855761483,MITT ROMNEY
2012,41019,OREGON,OR,DOUGLAS,17145,BARACK OBAMA,30776,MITT ROMNEY,47921,Republicans,64.2223659773377,MITT ROMNEY
2012,41021,OREGON,OR,GILLIAM,371,BARACK OBAMA,639,MITT ROMNEY,1010,Republicans,63.26732673267327,MITT ROMNEY
2012,41023,OREGON,OR,GRANT,853,BARACK OBAMA,2926,MITT ROMNEY,3779,Republicans,77.4278909764488,MITT ROMNEY
2012,41025,OREGON,OR,HARNEY,832,BARACK OBAMA,2607,MITT ROMNEY,3439,Republicans,75.80692061645827,MITT ROMNEY
2012,41027,OREGON,OR,HOOD RIVER,6058,BARACK OBAMA,3429,MITT ROMNEY,9487,Democrats,63.85580267734795,BARACK OBAMA
2012,41029,OREGON,OR,JACKSON,44468,BARACK OBAMA,49020,MITT ROMNEY,93488,Republicans,52.43453705288379,MITT ROMNEY
2012,41031,OREGON,OR,JEFFERSON,3301,BARACK OBAMA,4642,MITT ROMNEY,7943,Republicans,58.44139493893995,MITT ROMNEY
2012,41033,OREGON,OR,JOSEPHINE,14953,BARACK OBAMA,23673,MITT ROMNEY,38626,Republicans,61.28773365090871,MITT ROMNEY
2012,41035,OREGON,OR,KLAMATH,8302,BARACK OBAMA,18898,MITT ROMNEY,27200,Republicans,69.4779411764706,MITT ROMNEY
2012,41037,OREGON,OR,LAKE,770,BARACK OBAMA,2808,MITT ROMNEY,3578,Republicans,78.47959754052543,MITT ROMNEY
2012,41039,OREGON,OR,LANE,102652,BARACK OBAMA,62509,MITT ROMNEY,165161,Democrats,62.152687377770775,BARACK OBAMA
2012,41041,OREGON,OR,LINCOLN,13401,BARACK OBAMA,8686,MITT ROMNEY,22087,Democrats,60.67369946122153,BARACK OBAMA
2012,41043,OREGON,OR,LINN,20378,BARACK OBAMA,28944,MITT ROMNEY,49322,Republicans,58.68375167268156,MITT ROMNEY
2012,41045,OREGON,OR,MALHEUR,2759,BARACK OBAMA,6851,MITT ROMNEY,9610,Republicans,71.29032258064515,MITT ROMNEY
2012,41047,OREGON,OR,MARION,56376,BARACK OBAMA,60190,MITT ROMNEY,116566,Republicans,51.63598304823018,MITT ROMNEY
2012,41049,OREGON,OR,MORROW,1202,BARACK OBAMA,2532,MITT ROMNEY,3734,Republicans,67.8093197643278,MITT ROMNEY
2012,41051,OREGON,OR,MULTNOMAH,274887,BARACK OBAMA,75302,MITT ROMNEY,350189,Democrats,78.49675460965364,BARACK OBAMA
2012,41053,OREGON,OR,POLK,16292,BARACK OBAMA,17819,MITT ROMNEY,34111,Republicans,52.23828090645246,MITT ROMNEY
2012,41055,OREGON,OR,SHERMAN,319,BARACK OBAMA,678,MITT ROMNEY,997,Republicans,68.00401203610834,MITT ROMNEY
2012,41057,OREGON,OR,TILLAMOOK,6293,BARACK OBAMA,5684,MITT ROMNEY,11977,Democrats,52.54237288135594,BARACK OBAMA
2012,41059,OREGON,OR,UMATILLA,8584,BARACK OBAMA,15499,MITT ROMNEY,24083,Republicans,64.35660009135074,MITT ROMNEY
2012,41061,OREGON,OR,UNION,3973,BARACK OBAMA,7636,MITT ROMNEY,11609,Republicans,65.77655267464898,MITT ROMNEY
2012,41063,OREGON,OR,WALLOWA,1253,BARACK OBAMA,2804,MITT ROMNEY,4057,Republicans,69.1151096869608,MITT ROMNEY
2012,41065,OREGON,OR,WASCO,5211,BARACK OBAMA,5229,MITT ROMNEY,10440,Republicans,50.08620689655172,MITT ROMNEY
2012,41067,OREGON,OR,WASHINGTON,135291,BARACK OBAMA,93974,MITT ROMNEY,229265,Democrats,59.01075175015812,BARACK OBAMA
2012,41069,OREGON,OR,WHEELER,266,BARACK OBAMA,545,MITT ROMNEY,811,Republicans,67.20098643649816,MITT ROMNEY
2012,41071,OREGON,OR,YAMHILL,19260,BARACK OBAMA,22045,MITT ROMNEY,41305,Republicans,53.37126255901222,MITT ROMNEY
2012,42001,PENNSYLVANIA,PA,ADAMS,15091,BARACK OBAMA,26767,MITT ROMNEY,41858,Republicans,63.94715466577476,MITT ROMNEY
2012,42003,PENNSYLVANIA,PA,ALLEGHENY,352687,BARACK OBAMA,262039,MITT ROMNEY,614726,Democrats,57.37304099712718,BARACK OBAMA
2012,42005,PENNSYLVANIA,PA,ARMSTRONG,9045,BARACK OBAMA,20142,MITT ROMNEY,29187,Republicans,69.01017576318223,MITT ROMNEY
2012,42007,PENNSYLVANIA,PA,BEAVER,37055,BARACK OBAMA,42344,MITT ROMNEY,79399,Republicans,53.33064648169372,MITT ROMNEY
2012,42009,PENNSYLVANIA,PA,BEDFORD,4788,BARACK OBAMA,16702,MITT ROMNEY,21490,Republicans,77.7198697068404,MITT ROMNEY
2012,42011,PENNSYLVANIA,PA,BERKS,83011,BARACK OBAMA,84702,MITT ROMNEY,167713,Republicans,50.50413504021751,MITT ROMNEY
2012,42013,PENNSYLVANIA,PA,BLAIR,16276,BARACK OBAMA,33319,MITT ROMNEY,49595,Republicans,67.1821756225426,MITT ROMNEY
2012,42015,PENNSYLVANIA,PA,BRADFORD,8624,BARACK OBAMA,14410,MITT ROMNEY,23034,Republicans,62.55969436485196,MITT ROMNEY
2012,42017,PENNSYLVANIA,PA,BUCKS,160521,BARACK OBAMA,156579,MITT ROMNEY,317100,Democrats,50.62157048249764,BARACK OBAMA
2012,42019,PENNSYLVANIA,PA,BUTLER,28550,BARACK OBAMA,59761,MITT ROMNEY,88311,Republicans,67.67107155394005,MITT ROMNEY
2012,42021,PENNSYLVANIA,PA,CAMBRIA,24249,BARACK OBAMA,35163,MITT ROMNEY,59412,Republicans,59.18501312866088,MITT ROMNEY
2012,42023,PENNSYLVANIA,PA,CAMERON,724,BARACK OBAMA,1359,MITT ROMNEY,2083,Republicans,65.24243879020644,MITT ROMNEY
2012,42025,PENNSYLVANIA,PA,CARBON,11580,BARACK OBAMA,13504,MITT ROMNEY,25084,Republicans,53.835114016903205,MITT ROMNEY
2012,42027,PENNSYLVANIA,PA,CENTRE,34176,BARACK OBAMA,34001,MITT ROMNEY,68177,Democrats,50.12834240286313,BARACK OBAMA
2012,42029,PENNSYLVANIA,PA,CHESTER,124311,BARACK OBAMA,124840,MITT ROMNEY,249151,Republicans,50.10616052112976,MITT ROMNEY
2012,42031,PENNSYLVANIA,PA,CLARION,5056,BARACK OBAMA,10828,MITT ROMNEY,15884,Republicans,68.16922689498867,MITT ROMNEY
2012,42033,PENNSYLVANIA,PA,CLEARFIELD,11121,BARACK OBAMA,20347,MITT ROMNEY,31468,Republicans,64.6593364687937,MITT ROMNEY
2012,42035,PENNSYLVANIA,PA,CLINTON,5734,BARACK OBAMA,7303,MITT ROMNEY,13037,Republicans,56.0174886860474,MITT ROMNEY
2012,42037,PENNSYLVANIA,PA,COLUMBIA,10937,BARACK OBAMA,14236,MITT ROMNEY,25173,Republicans,56.552655623088235,MITT ROMNEY
2012,42039,PENNSYLVANIA,PA,CRAWFORD,13883,BARACK OBAMA,20901,MITT ROMNEY,34784,Republicans,60.087971481140755,MITT ROMNEY
2012,42041,PENNSYLVANIA,PA,CUMBERLAND,44367,BARACK OBAMA,64809,MITT ROMNEY,109176,Republicans,59.36194768080897,MITT ROMNEY
2012,42043,PENNSYLVANIA,PA,DAUPHIN,64965,BARACK OBAMA,57450,MITT ROMNEY,122415,Democrats,53.0694767798064,BARACK OBAMA
2012,42045,PENNSYLVANIA,PA,DELAWARE,171792,BARACK OBAMA,110853,MITT ROMNEY,282645,Democrats,60.7801305524598,BARACK OBAMA
2012,42047,PENNSYLVANIA,PA,ELK,5463,BARACK OBAMA,7579,MITT ROMNEY,13042,Republicans,58.11225272197515,MITT ROMNEY
2012,42049,PENNSYLVANIA,PA,ERIE,68036,BARACK OBAMA,49025,MITT ROMNEY,117061,Democrats,58.12012540470353,BARACK OBAMA
2012,42051,PENNSYLVANIA,PA,FAYETTE,21971,BARACK OBAMA,26018,MITT ROMNEY,47989,Republicans,54.21659130217341,MITT ROMNEY
2012,42053,PENNSYLVANIA,PA,FOREST,896,BARACK OBAMA,1383,MITT ROMNEY,2279,Republicans,60.68451075032909,MITT ROMNEY
2012,42055,PENNSYLVANIA,PA,FRANKLIN,18995,BARACK OBAMA,43260,MITT ROMNEY,62255,Republicans,69.48839450646534,MITT ROMNEY
2012,42057,PENNSYLVANIA,PA,FULTON,1310,BARACK OBAMA,4814,MITT ROMNEY,6124,Republicans,78.6087524493795,MITT ROMNEY
2012,42059,PENNSYLVANIA,PA,GREENE,5852,BARACK OBAMA,8428,MITT ROMNEY,14280,Republicans,59.01960784313726,MITT ROMNEY
2012,42061,PENNSYLVANIA,PA,HUNTINGDON,5409,BARACK OBAMA,11979,MITT ROMNEY,17388,Republicans,68.89233954451346,MITT ROMNEY
2012,42063,PENNSYLVANIA,PA,INDIANA,14473,BARACK OBAMA,21257,MITT ROMNEY,35730,Republicans,59.49342289392667,MITT ROMNEY
2012,42065,PENNSYLVANIA,PA,JEFFERSON,4787,BARACK OBAMA,13048,MITT ROMNEY,17835,Republicans,73.15951780207457,MITT ROMNEY
2012,42067,PENNSYLVANIA,PA,JUNIATA,2547,BARACK OBAMA,6862,MITT ROMNEY,9409,Republicans,72.93017323838878,MITT ROMNEY
2012,42069,PENNSYLVANIA,PA,LACKAWANNA,61838,BARACK OBAMA,35085,MITT ROMNEY,96923,Democrats,63.801161746953774,BARACK OBAMA
2012,42071,PENNSYLVANIA,PA,LANCASTER,88481,BARACK OBAMA,130669,MITT ROMNEY,219150,Republicans,59.625370750627425,MITT ROMNEY
2012,42073,PENNSYLVANIA,PA,LAWRENCE,17513,BARACK OBAMA,21047,MITT ROMNEY,38560,Republicans,54.58246887966804,MITT ROMNEY
2012,42075,PENNSYLVANIA,PA,LEBANON,19900,BARACK OBAMA,35872,MITT ROMNEY,55772,Republicans,64.31901312486552,MITT ROMNEY
2012,42077,PENNSYLVANIA,PA,LEHIGH,78283,BARACK OBAMA,66874,MITT ROMNEY,145157,Democrats,53.929882816536576,BARACK OBAMA
2012,42079,PENNSYLVANIA,PA,LUZERNE,64307,BARACK OBAMA,58325,MITT ROMNEY,122632,Democrats,52.4390045012721,BARACK OBAMA
2012,42081,PENNSYLVANIA,PA,LYCOMING,15203,BARACK OBAMA,30658,MITT ROMNEY,45861,Republicans,66.8498288305968,MITT ROMNEY
2012,42083,PENNSYLVANIA,PA,MCKEAN,5297,BARACK OBAMA,9545,MITT ROMNEY,14842,Republicans,64.3107397924808,MITT ROMNEY
2012,42085,PENNSYLVANIA,PA,MERCER,24232,BARACK OBAMA,25925,MITT ROMNEY,50157,Republicans,51.687700620053036,MITT ROMNEY
2012,42087,PENNSYLVANIA,PA,MIFFLIN,4273,BARACK OBAMA,11939,MITT ROMNEY,16212,Republicans,73.64298050826548,MITT ROMNEY
2012,42089,PENNSYLVANIA,PA,MONROE,35221,BARACK OBAMA,26867,MITT ROMNEY,62088,Democrats,56.72754799639221,BARACK OBAMA
2012,42091,PENNSYLVANIA,PA,MONTGOMERY,233356,BARACK OBAMA,174381,MITT ROMNEY,407737,Democrats,57.231990228995656,BARACK OBAMA
2012,42093,PENNSYLVANIA,PA,MONTOUR,3053,BARACK OBAMA,4652,MITT ROMNEY,7705,Republicans,60.37637897469176,MITT ROMNEY
2012,42095,PENNSYLVANIA,PA,NORTHAMPTON,67606,BARACK OBAMA,61446,MITT ROMNEY,129052,Democrats,52.38663484486874,BARACK OBAMA
2012,42097,PENNSYLVANIA,PA,NORTHUMBERLAND,13072,BARACK OBAMA,19518,MITT ROMNEY,32590,Republicans,59.889536667689484,MITT ROMNEY
2012,42099,PENNSYLVANIA,PA,PERRY,5685,BARACK OBAMA,13120,MITT ROMNEY,18805,Republicans,69.7686785429407,MITT ROMNEY
2012,42101,PENNSYLVANIA,PA,PHILADELPHIA,588806,BARACK OBAMA,96467,MITT ROMNEY,685273,Democrats,85.92283659213189,BARACK OBAMA
2012,42103,PENNSYLVANIA,PA,PIKE,10210,BARACK OBAMA,12786,MITT ROMNEY,22996,Republicans,55.60097408244912,MITT ROMNEY
2012,42105,PENNSYLVANIA,PA,POTTER,1897,BARACK OBAMA,5231,MITT ROMNEY,7128,Republicans,73.38664421997755,MITT ROMNEY
2012,42107,PENNSYLVANIA,PA,SCHUYLKILL,24546,BARACK OBAMA,32278,MITT ROMNEY,56824,Republicans,56.80346332535549,MITT ROMNEY
2012,42109,PENNSYLVANIA,PA,SNYDER,4687,BARACK OBAMA,10073,MITT ROMNEY,14760,Republicans,68.24525745257452,MITT ROMNEY
2012,42111,PENNSYLVANIA,PA,SOMERSET,9436,BARACK OBAMA,23984,MITT ROMNEY,33420,Republicans,71.76540993417116,MITT ROMNEY
2012,42113,PENNSYLVANIA,PA,SULLIVAN,1034,BARACK OBAMA,1868,MITT ROMNEY,2902,Republicans,64.36940041350793,MITT ROMNEY
2012,42115,PENNSYLVANIA,PA,SUSQUEHANNA,6935,BARACK OBAMA,10800,MITT ROMNEY,17735,Republicans,60.89653228080068,MITT ROMNEY
2012,42117,PENNSYLVANIA,PA,TIOGA,5357,BARACK OBAMA,11342,MITT ROMNEY,16699,Republicans,67.92023474459549,MITT ROMNEY
2012,42119,PENNSYLVANIA,PA,UNION,6109,BARACK OBAMA,9896,MITT ROMNEY,16005,Republicans,61.830677913152144,MITT ROMNEY
2012,42121,PENNSYLVANIA,PA,VENANGO,7945,BARACK OBAMA,13815,MITT ROMNEY,21760,Republicans,63.48805147058824,MITT ROMNEY
2012,42123,PENNSYLVANIA,PA,WARREN,6995,BARACK OBAMA,10010,MITT ROMNEY,17005,Republicans,58.86503969420759,MITT ROMNEY
2012,42125,PENNSYLVANIA,PA,WASHINGTON,40345,BARACK OBAMA,53230,MITT ROMNEY,93575,Republicans,56.88485172321667,MITT ROMNEY
2012,42127,PENNSYLVANIA,PA,WAYNE,8396,BARACK OBAMA,12896,MITT ROMNEY,21292,Republicans,60.56734923915086,MITT ROMNEY
2012,42129,PENNSYLVANIA,PA,WESTMORELAND,63722,BARACK OBAMA,103932,MITT ROMNEY,167654,Republicans,61.9919596311451,MITT ROMNEY
2012,42131,PENNSYLVANIA,PA,WYOMING,5061,BARACK OBAMA,6587,MITT ROMNEY,11648,Republicans,56.550480769230774,MITT ROMNEY
2012,42133,PENNSYLVANIA,PA,YORK,73191,BARACK OBAMA,113304,MITT ROMNEY,186495,Republicans,60.75444381886914,MITT ROMNEY
2012,44001,RHODE ISLAND,RI,BRISTOL,14974,BARACK OBAMA,9231,MITT ROMNEY,24205,Democrats,61.86325139434001,BARACK OBAMA
2012,44003,RHODE ISLAND,RI,KENT,45564,BARACK OBAMA,31567,MITT ROMNEY,77131,Democrats,59.073524263914635,BARACK OBAMA
2012,44005,RHODE ISLAND,RI,NEWPORT,23463,BARACK OBAMA,15202,MITT ROMNEY,38665,Democrats,60.6827880512091,BARACK OBAMA
2012,44007,RHODE ISLAND,RI,PROVIDENCE,159520,BARACK OBAMA,75785,MITT ROMNEY,235305,Democrats,67.79286458001317,BARACK OBAMA
2012,44009,RHODE ISLAND,RI,WASHINGTON,35888,BARACK OBAMA,25366,MITT ROMNEY,61254,Democrats,58.588826852123944,BARACK OBAMA
2012,45001,SOUTH CAROLINA,SC,ABBEVILLE,4543,BARACK OBAMA,5981,MITT ROMNEY,10524,Republicans,56.832003040668944,MITT ROMNEY
2012,45003,SOUTH CAROLINA,SC,AIKEN,25322,BARACK OBAMA,44042,MITT ROMNEY,69364,Republicans,63.49403148607347,MITT ROMNEY
2012,45005,SOUTH CAROLINA,SC,ALLENDALE,3297,BARACK OBAMA,838,MITT ROMNEY,4135,Democrats,79.73397823458282,BARACK OBAMA
2012,45007,SOUTH CAROLINA,SC,ANDERSON,22405,BARACK OBAMA,48709,MITT ROMNEY,71114,Republicans,68.49424867114774,MITT ROMNEY
2012,45009,SOUTH CAROLINA,SC,BAMBERG,4624,BARACK OBAMA,2194,MITT ROMNEY,6818,Democrats,67.82047521267233,BARACK OBAMA
2012,45011,SOUTH CAROLINA,SC,BARNWELL,5188,BARACK OBAMA,4659,MITT ROMNEY,9847,Democrats,52.68609728851427,BARACK OBAMA
2012,45013,SOUTH CAROLINA,SC,BEAUFORT,29848,BARACK OBAMA,42687,MITT ROMNEY,72535,Republicans,58.8502102433308,MITT ROMNEY
2012,45015,SOUTH CAROLINA,SC,BERKELEY,28542,BARACK OBAMA,38475,MITT ROMNEY,67017,Republicans,57.410806213348856,MITT ROMNEY
2012,45017,SOUTH CAROLINA,SC,CALHOUN,4045,BARACK OBAMA,3707,MITT ROMNEY,7752,Democrats,52.180082559339525,BARACK OBAMA
2012,45019,SOUTH CAROLINA,SC,CHARLESTON,81487,BARACK OBAMA,77629,MITT ROMNEY,159116,Democrats,51.21232308504487,BARACK OBAMA
2012,45021,SOUTH CAROLINA,SC,CHEROKEE,7231,BARACK OBAMA,13314,MITT ROMNEY,20545,Republicans,64.80408858603066,MITT ROMNEY
2012,45023,SOUTH CAROLINA,SC,CHESTER,7891,BARACK OBAMA,6367,MITT ROMNEY,14258,Democrats,55.34436807406369,BARACK OBAMA
2012,45025,SOUTH CAROLINA,SC,CHESTERFIELD,7958,BARACK OBAMA,8490,MITT ROMNEY,16448,Republicans,51.61721789883269,MITT ROMNEY
2012,45027,SOUTH CAROLINA,SC,CLARENDON,9091,BARACK OBAMA,7071,MITT ROMNEY,16162,Democrats,56.24922658086871,BARACK OBAMA
2012,45029,SOUTH CAROLINA,SC,COLLETON,8475,BARACK OBAMA,8443,MITT ROMNEY,16918,Democrats,50.09457382669347,BARACK OBAMA
2012,45031,SOUTH CAROLINA,SC,DARLINGTON,15457,BARACK OBAMA,14434,MITT ROMNEY,29891,Democrats,51.71121742330468,BARACK OBAMA
2012,45033,SOUTH CAROLINA,SC,DILLON,7523,BARACK OBAMA,5427,MITT ROMNEY,12950,Democrats,58.092664092664094,BARACK OBAMA
2012,45035,SOUTH CAROLINA,SC,DORCHESTER,23445,BARACK OBAMA,32531,MITT ROMNEY,55976,Republicans,58.11597827640417,MITT ROMNEY
2012,45037,SOUTH CAROLINA,SC,EDGEFIELD,4967,BARACK OBAMA,6512,MITT ROMNEY,11479,Republicans,56.72968028573918,MITT ROMNEY
2012,45039,SOUTH CAROLINA,SC,FAIRFIELD,7777,BARACK OBAMA,3999,MITT ROMNEY,11776,Democrats,66.04110054347827,BARACK OBAMA
2012,45041,SOUTH CAROLINA,SC,FLORENCE,28614,BARACK OBAMA,28961,MITT ROMNEY,57575,Republicans,50.30134607034304,MITT ROMNEY
2012,45043,SOUTH CAROLINA,SC,GEORGETOWN,14163,BARACK OBAMA,16526,MITT ROMNEY,30689,Republicans,53.849913649841966,MITT ROMNEY
2012,45045,SOUTH CAROLINA,SC,GREENVILLE,68070,BARACK OBAMA,121685,MITT ROMNEY,189755,Republicans,64.12742747226687,MITT ROMNEY
2012,45047,SOUTH CAROLINA,SC,GREENWOOD,11972,BARACK OBAMA,16348,MITT ROMNEY,28320,Republicans,57.72598870056497,MITT ROMNEY
2012,45049,SOUTH CAROLINA,SC,HAMPTON,5834,BARACK OBAMA,3312,MITT ROMNEY,9146,Democrats,63.78744806472775,BARACK OBAMA
2012,45051,SOUTH CAROLINA,SC,HORRY,38885,BARACK OBAMA,72127,MITT ROMNEY,111012,Republicans,64.9722552516845,MITT ROMNEY
2012,45053,SOUTH CAROLINA,SC,JASPER,5757,BARACK OBAMA,4169,MITT ROMNEY,9926,Democrats,57.99919403586541,BARACK OBAMA
2012,45055,SOUTH CAROLINA,SC,KERSHAW,11259,BARACK OBAMA,16324,MITT ROMNEY,27583,Republicans,59.18137983540587,MITT ROMNEY
2012,45057,SOUTH CAROLINA,SC,LANCASTER,13419,BARACK OBAMA,19333,MITT ROMNEY,32752,Republicans,59.028456277479236,MITT ROMNEY
2012,45059,SOUTH CAROLINA,SC,LAURENS,10318,BARACK OBAMA,14746,MITT ROMNEY,25064,Republicans,58.83338653048197,MITT ROMNEY
