year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y
2012,31071,NEBRASKA,NE,GARFIELD,149,BARACK OBAMA,769,MITT ROMNEY
2012,31073,NEBRASKA,NE,GOSPER,230,BARACK OBAMA,734,MITT ROMNEY
2012,31075,NEBRASKA,NE,GRANT,30,BARACK OBAMA,322,MITT ROMNEY
2012,31077,NEBRASKA,NE,GREELEY,340,BARACK OBAMA,820,MITT ROMNEY
2012,31079,NEBRASKA,NE,HALL,7161,BARACK OBAMA,12646,MITT ROMNEY
2012,31081,NEBRASKA,NE,HAMILTON,1146,BARACK OBAMA,3600,MITT ROMNEY
2012,31083,NEBRASKA,NE,HARLAN,354,BARACK OBAMA,1395,MITT ROMNEY
2012,31085,NEBRASKA,NE,HAYES,51,BARACK OBAMA,476,MITT ROMNEY
2012,31087,NEBRASKA,NE,HITCHCOCK,274,BARACK OBAMA,1178,MITT ROMNEY
2012,31089,NEBRASKA,NE,HOLT,882,BARACK OBAMA,3922,MITT ROMNEY
2012,31091,NEBRASKA,NE,HOOKER,59,BARACK OBAMA,330,MITT ROMNEY
2012,31093,NEBRASKA,NE,HOWARD,914,BARACK OBAMA,1890,MITT ROMNEY
2012,31095,NEBRASKA,NE,JEFFERSON,1195,BARACK OBAMA,2166,MITT ROMNEY
2012,31097,NEBRASKA,NE,JOHNSON,790,BARACK OBAMA,1225,MITT ROMNEY
2012,31099,NEBRASKA,NE,KEARNEY,773,BARACK OBAMA,2349,MITT ROMNEY
2012,31101,NEBRASKA,NE,KEITH,928,BARACK OBAMA,3044,MITT ROMNEY
2012,31103,NEBRASKA,NE,KEYA PAHA,80,BARACK OBAMA,393,MITT ROMNEY
2012,31105,NEBRASKA,NE,KIMBALL,395,BARACK OBAMA,1235,MITT ROMNEY
2012,31107,NEBRASKA,NE,KNOX,1059,BARACK OBAMA,2885,MITT ROMNEY
2012,31109,NEBRASKA,NE,LANCASTER,62015,BARACK OBAMA,62434,MITT ROMNEY
2012,31111,NEBRASKA,NE,LINCOLN,4450,BARACK OBAMA,10728,MITT ROMNEY
2012,31113,NEBRASKA,NE,LOGAN,68,BARACK OBAMA,356,MITT ROMNEY
2012,31115,NEBRASKA,NE,LOUP,62,BARACK OBAMA,290,MITT ROMNEY
2012,31117,NEBRASKA,NE,MCPHERSON,41,BARACK OBAMA,237,MITT ROMNEY
2012,31119,NEBRASKA,NE,MADISON,3485,BARACK OBAMA,10062,MITT ROMNEY
2012,31121,NEBRASKA,NE,MERRICK,925,BARACK OBAMA,2490,MITT ROMNEY
2012,31123,NEBRASKA,NE,MORRILL,455,BARACK OBAMA,1681,MITT ROMNEY
2012,31125,NEBRASKA,NE,NANCE,481,BARACK OBAMA,1106,MITT ROMNEY
2012,31127,NEBRASKA,NE,NEMAHA,1128,BARACK OBAMA,2012,MITT ROMNEY
2012,31129,NEBRASKA,NE,NUCKOLLS,568,BARACK OBAMA,1574,MITT ROMNEY
2012,31131,NEBRASKA,NE,OTOE,2561,BARACK OBAMA,4258,MITT ROMNEY
2012,31133,NEBRASKA,NE,PAWNEE,400,BARACK OBAMA,899,MITT ROMNEY
2012,31135,NEBRASKA,NE,PERKINS,238,BARACK OBAMA,1135,MITT ROMNEY
2012,31137,NEBRASKA,NE,PHELPS,880,BARACK OBAMA,3400,MITT ROMNEY
2012,31139,NEBRASKA,NE,PIERCE,637,BARACK OBAMA,2707,MITT ROMNEY
2012,31141,NEBRASKA,NE,PLATTE,3148,BARACK OBAMA,10061,MITT ROMNEY
2012,31143,NEBRASKA,NE,POLK,528,BARACK OBAMA,1890,MITT ROMNEY
2012,31145,NEBRASKA,NE,RED WILLOW,952,BARACK OBAMA,3891,MITT ROMNEY
2012,31147,NEBRASKA,NE,RICHARDSON,1191,BARACK OBAMA,2443,MITT ROMNEY
2012,31149,NEBRASKA,NE,ROCK,103,BARACK OBAMA,672,MITT ROMNEY
2012,31151,NEBRASKA,NE,SALINE,2289,BARACK OBAMA,2557,MITT ROMNEY
2012,31153,NEBRASKA,NE,SARPY,26671,BARACK OBAMA,43213,MITT ROMNEY
2012,31155,NEBRASKA,NE,SAUNDERS,3307,BARACK OBAMA,6770,MITT ROMNEY
2012,31157,NEBRASKA,NE,SCOTTS BLUFF,4327,BARACK OBAMA,9648,MITT ROMNEY
2012,31159,NEBRASKA,NE,SEWARD,2386,BARACK OBAMA,5003,MITT ROMNEY
2012,31161,NEBRASKA,NE,SHERIDAN,390,BARACK OBAMA,2021,MITT ROMNEY
2012,31163,NEBRASKA,NE,SHERMAN,552,BARACK OBAMA,927,MITT ROMNEY
2012,31165,NEBRASKA,NE,SIOUX,101,BARACK OBAMA,624,MITT ROMNEY
2012,31167,NEBRASKA,NE,STANTON,614,BARACK OBAMA,1949,MITT ROMNEY
2012,31169,NEBRASKA,NE,THAYER,728,BARACK OBAMA,1874,MITT ROMNEY
2012,31171,NEBRASKA,NE,THOMAS,42,BARACK OBAMA,360,MITT ROMNEY
2012,31173,NEBRASKA,NE,THURSTON,1247,BARACK OBAMA,939,MITT ROMNEY
2012,31175,NEBRASKA,NE,VALLEY,498,BARACK OBAMA,1657,MITT ROMNEY
2012,31177,NEBRASKA,NE,WASHINGTON,3132,BARACK OBAMA,6899,MITT ROMNEY
2012,31179,NEBRASKA,NE,WAYNE,1074,BARACK OBAMA,2493,MITT ROMNEY
2012,31181,NEBRASKA,NE,WEBSTER,442,BARACK OBAMA,1258,MITT ROMNEY
2012,31183,NEBRASKA,NE,WHEELER,93,BARACK OBAMA,345,MITT ROMNEY
2012,31185,NEBRASKA,NE,YORK,1373,BARACK OBAMA,4874,MITT ROMNEY
2012,32001,NEVADA,NV,CHURCHILL,2961,BARACK OBAMA,7061,MITT ROMNEY
2012,32003,NEVADA,NV,CLARK,389936,BARACK OBAMA,289053,MITT ROMNEY
2012,32005,NEVADA,NV,DOUGLAS,9297,BARACK OBAMA,16276,MITT ROMNEY
2012,32007,NEVADA,NV,ELKO,3511,BARACK OBAMA,12014,MITT ROMNEY
2012,32009,NEVADA,NV,ESMERALDA,92,BARACK OBAMA,317,MITT ROMNEY
2012,32011,NEVADA,NV,EUREKA,107,BARACK OBAMA,663,MITT ROMNEY
2012,32013,NEVADA,NV,HUMBOLDT,1737,BARACK OBAMA,3810,MITT ROMNEY
2012,32015,NEVADA,NV,LANDER,534,BARACK OBAMA,1580,MITT ROMNEY
2012,32017,NEVADA,NV,LINCOLN,400,BARACK OBAMA,1691,MITT ROMNEY
2012,32019,NEVADA,NV,LYON,7380,BARACK OBAMA,13520,MITT ROMNEY
2012,32021,NEVADA,NV,MINERAL,863,BARACK OBAMA,1080,MITT ROMNEY
2012,32023,NEVADA,NV,NYE,6320,BARACK OBAMA,10566,MITT ROMNEY
2012,32027,NEVADA,NV,PERSHING,632,BARACK OBAMA,1167,MITT ROMNEY
2012,32029,NEVADA,NV,STOREY,920,BARACK OBAMA,1321,MITT ROMNEY
2012,32031,NEVADA,NV,WASHOE,95409,BARACK OBAMA,88453,MITT ROMNEY
2012,32033,NEVADA,NV,WHITE PINE,983,BARACK OBAMA,2601,MITT ROMNEY
2012,32510,NEVADA,NV,CARSON CITY,10291,BARACK OBAMA,12394,MITT ROMNEY
2012,33001,NEW HAMPSHIRE,NH,BELKNAP,15890,BARACK OBAMA,17571,MITT ROMNEY
2012,33003,NEW HAMPSHIRE,NH,CARROLL,13977,BARACK OBAMA,14207,MITT ROMNEY
2012,33005,NEW HAMPSHIRE,NH,CHESHIRE,25380,BARACK OBAMA,15156,MITT ROMNEY
2012,33007,NEW HAMPSHIRE,NH,COOS,9095,BARACK OBAMA,6342,MITT ROMNEY
2012,33009,NEW HAMPSHIRE,NH,GRAFTON,29826,BARACK OBAMA,18208,MITT ROMNEY
2012,33011,NEW HAMPSHIRE,NH,HILLSBOROUGH,102303,BARACK OBAMA,99991,MITT ROMNEY
2012,33013,NEW HAMPSHIRE,NH,MERRIMACK,44756,BARACK OBAMA,34524,MITT ROMNEY
2012,33015,NEW HAMPSHIRE,NH,ROCKINGHAM,80142,BARACK OBAMA,87921,MITT ROMNEY
2012,33017,NEW HAMPSHIRE,NH,STRAFFORD,36026,BARACK OBAMA,26729,MITT ROMNEY
2012,33019,NEW HAMPSHIRE,NH,SULLIVAN,12166,BARACK OBAMA,9269,MITT ROMNEY
2012,34001,NEW JERSEY,NJ,ATLANTIC,65600,BARACK OBAMA,46522,MITT ROMNEY
2012,34003,NEW JERSEY,NJ,BERGEN,212754,BARACK OBAMA,169070,MITT ROMNEY
2012,34005,NEW JERSEY,NJ,BURLINGTON,126377,BARACK OBAMA,87401,MITT ROMNEY
2012,34007,NEW JERSEY,NJ,CAMDEN,153682,BARACK OBAMA,69476,MITT ROMNEY
2012,34009,NEW JERSEY,NJ,CAPE MAY,21657,BARACK OBAMA,25781,MITT ROMNEY
2012,34011,NEW JERSEY,NJ,CUMBERLAND,34055,BARACK OBAMA,20658,MITT ROMNEY
2012,34013,NEW JERSEY,NJ,ESSEX,236618,BARACK OBAMA,64406,MITT ROMNEY
2012,34015,NEW JERSEY,NJ,GLOUCESTER,74013,BARACK OBAMA,59456,MITT ROMNEY
2012,34017,NEW JERSEY,NJ,HUDSON,153108,BARACK OBAMA,42369,MITT ROMNEY
2012,34019,NEW JERSEY,NJ,HUNTERDON,26876,BARACK OBAMA,38687,MITT ROMNEY
2012,34021,NEW JERSEY,NJ,MERCER,104377,BARACK OBAMA,47355,MITT ROMNEY
2012,34023,NEW JERSEY,NJ,MIDDLESEX,190555,BARACK OBAMA,107310,MITT ROMNEY
2012,34025,NEW JERSEY,NJ,MONMOUTH,133145,BARACK OBAMA,147513,MITT ROMNEY
2012,34027,NEW JERSEY,NJ,MORRIS,100146,BARACK OBAMA,124947,MITT ROMNEY
2012,34029,NEW JERSEY,NJ,OCEAN,102300,BARACK OBAMA,146474,MITT ROMNEY
2012,34031,NEW JERSEY,NJ,PASSAIC,115926,BARACK OBAMA,64523,MITT ROMNEY
2012,34033,NEW JERSEY,NJ,SALEM,14719,BARACK OBAMA,14334,MITT ROMNEY
2012,34035,NEW JERSEY,NJ,SOMERSET,74592,BARACK OBAMA,66603,MITT ROMNEY
2012,34037,NEW JERSEY,NJ,SUSSEX,26104,BARACK OBAMA,40625,MITT ROMNEY
2012,34039,NEW JERSEY,NJ,UNION,139752,BARACK OBAMA,68314,MITT ROMNEY
2012,34041,NEW JERSEY,NJ,WARREN,18745,BARACK OBAMA,25744,MITT ROMNEY
2012,35001,NEW MEXICO,NM,BERNALILLO,150739,BARACK OBAMA,106408,MITT ROMNEY
2012,35003,NEW MEXICO,NM,CATRON,560,BARACK OBAMA,1494,MITT ROMNEY
2012,35005,NEW MEXICO,NM,CHAVES,6604,BARACK OBAMA,13088,MITT ROMNEY
2012,35006,NEW MEXICO,NM,CIBOLA,4961,BARACK OBAMA,2998,MITT ROMNEY
2012,35007,NEW MEXICO,NM,COLFAX,2828,BARACK OBAMA,2699,MITT ROMNEY
2012,35009,NEW MEXICO,NM,CURRY,4022,BARACK OBAMA,9251,MITT ROMNEY
2012,35011,NEW MEXICO,NM,DE BACA,287,BARACK OBAMA,586,MITT ROMNEY
2012,35013,NEW MEXICO,NM,DONA ANA,37139,BARACK OBAMA,27322,MITT ROMNEY
2012,35015,NEW MEXICO,NM,EDDY,6142,BARACK OBAMA,12583,MITT ROMNEY
2012,35017,NEW MEXICO,NM,GRANT,7090,BARACK OBAMA,5358,MITT ROMNEY
2012,35019,NEW MEXICO,NM,GUADALUPE,1488,BARACK OBAMA,557,MITT ROMNEY
2012,35021,NEW MEXICO,NM,HARDING,260,BARACK OBAMA,327,MITT ROMNEY
2012,35023,NEW MEXICO,NM,HIDALGO,995,BARACK OBAMA,899,MITT ROMNEY
2012,35025,NEW MEXICO,NM,LEA,4080,BARACK OBAMA,12548,MITT ROMNEY
2012,35027,NEW MEXICO,NM,LINCOLN,2942,BARACK OBAMA,5961,MITT ROMNEY
2012,35028,NEW MEXICO,NM,LOS ALAMOS,5191,BARACK OBAMA,4796,MITT ROMNEY
2012,35029,NEW MEXICO,NM,LUNA,3583,BARACK OBAMA,3670,MITT ROMNEY
2012,35031,NEW MEXICO,NM,MCKINLEY,15841,BARACK OBAMA,5546,MITT ROMNEY
2012,35033,NEW MEXICO,NM,MORA,1955,BARACK OBAMA,595,MITT ROMNEY
2012,35035,NEW MEXICO,NM,OTERO,6829,BARACK OBAMA,12451,MITT ROMNEY
2012,35037,NEW MEXICO,NM,QUAY,1383,BARACK OBAMA,2202,MITT ROMNEY
2012,35039,NEW MEXICO,NM,RIO ARRIBA,11465,BARACK OBAMA,3397,MITT ROMNEY
2012,35041,NEW MEXICO,NM,ROOSEVELT,1727,BARACK OBAMA,4043,MITT ROMNEY
2012,35043,NEW MEXICO,NM,SANDOVAL,27236,BARACK OBAMA,24387,MITT ROMNEY
2012,35045,NEW MEXICO,NM,SAN JUAN,15855,BARACK OBAMA,28849,MITT ROMNEY
2012,35047,NEW MEXICO,NM,SAN MIGUEL,8850,BARACK OBAMA,2303,MITT ROMNEY
2012,35049,NEW MEXICO,NM,SANTA FE,50872,BARACK OBAMA,15500,MITT ROMNEY
2012,35051,NEW MEXICO,NM,SIERRA,1964,BARACK OBAMA,2928,MITT ROMNEY
2012,35053,NEW MEXICO,NM,SOCORRO,4058,BARACK OBAMA,2722,MITT ROMNEY
2012,35055,NEW MEXICO,NM,TAOS,11978,BARACK OBAMA,2730,MITT ROMNEY
2012,35057,NEW MEXICO,NM,TORRANCE,2428,BARACK OBAMA,3529,MITT ROMNEY
2012,35059,NEW MEXICO,NM,UNION,472,BARACK OBAMA,1236,MITT ROMNEY
2012,35061,NEW MEXICO,NM,VALENCIA,13511,BARACK OBAMA,12825,MITT ROMNEY
2012,36000,MISSOURI,MO,KANSAS CITY,105670,BARACK OBAMA,29509,MITT ROMNEY
2012,36001,NEW YORK,NY,ALBANY,83978,BARACK OBAMA,40210,MITT ROMNEY
2012,36003,NEW YORK,NY,ALLEGANY,5866,BARACK OBAMA,9377,MITT ROMNEY
2012,36005,NEW YORK,NY,BRONX,334600,BARACK OBAMA,26680,MITT ROMNEY
2012,36007,NEW YORK,NY,BROOME,39971,BARACK OBAMA,34708,MITT ROMNEY
2012,36009,NEW YORK,NY,CATTARAUGUS,12040,BARACK OBAMA,14655,MITT ROMNEY
2012,36011,NEW YORK,NY,CAYUGA,16105,BARACK OBAMA,11646,MITT ROMNEY
2012,36013,NEW YORK,NY,CHAUTAUQUA,22463,BARACK OBAMA,24266,MITT ROMNEY
2012,36015,NEW YORK,NY,CHEMUNG,16205,BARACK OBAMA,16138,MITT ROMNEY
2012,36017,NEW YORK,NY,CHENANGO,8642,BARACK OBAMA,8922,MITT ROMNEY
2012,36019,NEW YORK,NY,CLINTON,18072,BARACK OBAMA,9892,MITT ROMNEY
2012,36021,NEW YORK,NY,COLUMBIA,15241,BARACK OBAMA,10600,MITT ROMNEY
2012,36023,NEW YORK,NY,CORTLAND,9965,BARACK OBAMA,7859,MITT ROMNEY
2012,36025,NEW YORK,NY,DELAWARE,7881,BARACK OBAMA,9086,MITT ROMNEY
2012,36027,NEW YORK,NY,DUTCHESS,62063,BARACK OBAMA,48264,MITT ROMNEY
2012,36029,NEW YORK,NY,ERIE,227325,BARACK OBAMA,149683,MITT ROMNEY
2012,36031,NEW YORK,NY,ESSEX,9368,BARACK OBAMA,6076,MITT ROMNEY
2012,36033,NEW YORK,NY,FRANKLIN,9532,BARACK OBAMA,5231,MITT ROMNEY
2012,36035,NEW YORK,NY,FULTON,8331,BARACK OBAMA,9830,MITT ROMNEY
2012,36037,NEW YORK,NY,GENESEE,9092,BARACK OBAMA,12814,MITT ROMNEY
2012,36039,NEW YORK,NY,GREENE,8384,BARACK OBAMA,9737,MITT ROMNEY
2012,36041,NEW YORK,NY,HAMILTON,1092,BARACK OBAMA,1771,MITT ROMNEY
2012,36043,NEW YORK,NY,HERKIMER,10826,BARACK OBAMA,12166,MITT ROMNEY
2012,36045,NEW YORK,NY,JEFFERSON,16231,BARACK OBAMA,16435,MITT ROMNEY
2012,36047,NEW YORK,NY,KINGS,580225,BARACK OBAMA,112957,MITT ROMNEY
2012,36049,NEW YORK,NY,LEWIS,4530,BARACK OBAMA,5129,MITT ROMNEY
2012,36051,NEW YORK,NY,LIVINGSTON,11100,BARACK OBAMA,12641,MITT ROMNEY
2012,36053,NEW YORK,NY,MADISON,13231,BARACK OBAMA,12011,MITT ROMNEY
2012,36055,NEW YORK,NY,MONROE,185916,BARACK OBAMA,114434,MITT ROMNEY
2012,36057,NEW YORK,NY,MONTGOMERY,8106,BARACK OBAMA,8046,MITT ROMNEY
2012,36059,NEW YORK,NY,NASSAU,294661,BARACK OBAMA,237862,MITT ROMNEY
2012,36061,NEW YORK,NY,NEW YORK,486172,BARACK OBAMA,84810,MITT ROMNEY
2012,36063,NEW YORK,NY,NIAGARA,41837,BARACK OBAMA,38158,MITT ROMNEY
2012,36065,NEW YORK,NY,ONEIDA,39031,BARACK OBAMA,40532,MITT ROMNEY
2012,36067,NEW YORK,NY,ONONDAGA,117470,BARACK OBAMA,69357,MITT ROMNEY
2012,36069,NEW YORK,NY,ONTARIO,22065,BARACK OBAMA,20919,MITT ROMNEY
2012,36071,NEW YORK,NY,ORANGE,70742,BARACK OBAMA,58003,MITT ROMNEY
2012,36073,NEW YORK,NY,ORLEANS,5505,BARACK OBAMA,7585,MITT ROMNEY
2012,36075,NEW YORK,NY,OSWEGO,22178,BARACK OBAMA,17610,MITT ROMNEY
2012,36077,NEW YORK,NY,OTSEGO,11530,BARACK OBAMA,10451,MITT ROMNEY
2012,36079,NEW YORK,NY,PUTNAM,18539,BARACK OBAMA,20925,MITT ROMNEY
2012,36081,NEW YORK,NY,QUEENS,461391,BARACK OBAMA,108864,MITT ROMNEY
2012,36083,NEW YORK,NY,RENSSELAER,35373,BARACK OBAMA,24903,MITT ROMNEY
2012,36085,NEW YORK,NY,RICHMOND,75557,BARACK OBAMA,66916,MITT ROMNEY
2012,36087,NEW YORK,NY,ROCKLAND,63908,BARACK OBAMA,51976,MITT ROMNEY
2012,36089,NEW YORK,NY,ST. LAWRENCE,20488,BARACK OBAMA,13543,MITT ROMNEY
2012,36091,NEW YORK,NY,SARATOGA,50998,BARACK OBAMA,44915,MITT ROMNEY
2012,36093,NEW YORK,NY,SCHENECTADY,35330,BARACK OBAMA,22952,MITT ROMNEY
2012,36095,NEW YORK,NY,SCHOHARIE,5119,BARACK OBAMA,6497,MITT ROMNEY
2012,36097,NEW YORK,NY,SCHUYLER,3444,BARACK OBAMA,3798,MITT ROMNEY
2012,36099,NEW YORK,NY,SENECA,6715,BARACK OBAMA,5244,MITT ROMNEY
2012,36101,NEW YORK,NY,STEUBEN,15015,BARACK OBAMA,20163,MITT ROMNEY
2012,36103,NEW YORK,NY,SUFFOLK,287519,BARACK OBAMA,243258,MITT ROMNEY
2012,36105,NEW YORK,NY,SULLIVAN,14612,BARACK OBAMA,11347,MITT ROMNEY
2012,36107,NEW YORK,NY,TIOGA,8544,BARACK OBAMA,11160,MITT ROMNEY
2012,36109,NEW YORK,NY,TOMPKINS,24872,BARACK OBAMA,10191,MITT ROMNEY
2012,36111,NEW YORK,NY,ULSTER,43837,BARACK OBAMA,25572,MITT ROMNEY
2012,36113,NEW YORK,NY,WARREN,14276,BARACK OBAMA,12925,MITT ROMNEY
2012,36115,NEW YORK,NY,WASHINGTON,10993,BARACK OBAMA,9793,MITT ROMNEY
2012,36117,NEW YORK,NY,WAYNE,15732,BARACK OBAMA,17248,MITT ROMNEY
2012,36119,NEW YORK,NY,WESTCHESTER,234778,BARACK OBAMA,131139,MITT ROMNEY
2012,36121,NEW YORK,NY,WYOMING,5357,BARACK OBAMA,9248,MITT ROMNEY
2012,36123,NEW YORK,NY,YATES,4259,BARACK OBAMA,4269,MITT ROMNEY
2012,37001,NORTH CAROLINA,NC,ALAMANCE,28875,BARACK OBAMA,38170,MITT ROMNEY
2012,37003,NORTH CAROLINA,NC,ALEXANDER,4611,BARACK OBAMA,12253,MITT ROMNEY
2012,37005,NORTH CAROLINA,NC,ALLEGHANY,1583,BARACK OBAMA,3390,MITT ROMNEY
2012,37007,NORTH CAROLINA,NC,ANSON,7019,BARACK OBAMA,4166,MITT ROMNEY
2012,37009,NORTH CAROLINA,NC,ASHE,4116,BARACK OBAMA,8242,MITT ROMNEY
2012,37011,NORTH CAROLINA,NC,AVERY,1882,BARACK OBAMA,5766,MITT ROMNEY
2012,37013,NORTH CAROLINA,NC,BEAUFORT,9435,BARACK OBAMA,13977,MITT ROMNEY
2012,37015,NORTH CAROLINA,NC,BERTIE,6695,BARACK OBAMA,3387,MITT ROMNEY
2012,37017,NORTH CAROLINA,NC,BLADEN,8062,BARACK OBAMA,7748,MITT ROMNEY
2012,37019,NORTH CAROLINA,NC,BRUNSWICK,22038,BARACK OBAMA,34743,MITT ROMNEY
2012,37021,NORTH CAROLINA,NC,BUNCOMBE,70625,BARACK OBAMA,54701,MITT ROMNEY
2012,37023,NORTH CAROLINA,NC,BURKE,13701,BARACK OBAMA,22267,MITT ROMNEY
2012,37025,NORTH CAROLINA,NC,CABARRUS,32849,BARACK OBAMA,49557,MITT ROMNEY
2012,37027,NORTH CAROLINA,NC,CALDWELL,10898,BARACK OBAMA,23229,MITT ROMNEY
2012,37029,NORTH CAROLINA,NC,CAMDEN,1508,BARACK OBAMA,3109,MITT ROMNEY
2012,37031,NORTH CAROLINA,NC,CARTERET,10301,BARACK OBAMA,24775,MITT ROMNEY
2012,37033,NORTH CAROLINA,NC,CASWELL,5348,BARACK OBAMA,5594,MITT ROMNEY
2012,37035,NORTH CAROLINA,NC,CATAWBA,24069,BARACK OBAMA,44538,MITT ROMNEY
2012,37037,NORTH CAROLINA,NC,CHATHAM,18361,BARACK OBAMA,16665,MITT ROMNEY
2012,37039,NORTH CAROLINA,NC,CHEROKEE,3378,BARACK OBAMA,9278,MITT ROMNEY
2012,37041,NORTH CAROLINA,NC,CHOWAN,3556,BARACK OBAMA,3891,MITT ROMNEY
2012,37043,NORTH CAROLINA,NC,CLAY,1579,BARACK OBAMA,3973,MITT ROMNEY
2012,37045,NORTH CAROLINA,NC,CLEVELAND,17062,BARACK OBAMA,25793,MITT ROMNEY
2012,37047,NORTH CAROLINA,NC,COLUMBUS,11050,BARACK OBAMA,12941,MITT ROMNEY
2012,37049,NORTH CAROLINA,NC,CRAVEN,18763,BARACK OBAMA,26928,MITT ROMNEY
2012,37051,NORTH CAROLINA,NC,CUMBERLAND,75792,BARACK OBAMA,50666,MITT ROMNEY
2012,37053,NORTH CAROLINA,NC,CURRITUCK,3562,BARACK OBAMA,7496,MITT ROMNEY
2012,37055,NORTH CAROLINA,NC,DARE,7393,BARACK OBAMA,10248,MITT ROMNEY
2012,37057,NORTH CAROLINA,NC,DAVIDSON,20624,BARACK OBAMA,49383,MITT ROMNEY
2012,37059,NORTH CAROLINA,NC,DAVIE,5735,BARACK OBAMA,14687,MITT ROMNEY
2012,37061,NORTH CAROLINA,NC,DUPLIN,9033,BARACK OBAMA,11416,MITT ROMNEY
2012,37063,NORTH CAROLINA,NC,DURHAM,111224,BARACK OBAMA,33769,MITT ROMNEY
2012,37065,NORTH CAROLINA,NC,EDGECOMBE,18310,BARACK OBAMA,8546,MITT ROMNEY
2012,37067,NORTH CAROLINA,NC,FORSYTH,92323,BARACK OBAMA,79768,MITT ROMNEY
2012,37069,NORTH CAROLINA,NC,FRANKLIN,13436,BARACK OBAMA,14603,MITT ROMNEY
2012,37071,NORTH CAROLINA,NC,GASTON,33171,BARACK OBAMA,56138,MITT ROMNEY
2012,37073,NORTH CAROLINA,NC,GATES,2786,BARACK OBAMA,2564,MITT ROMNEY
2012,37075,NORTH CAROLINA,NC,GRAHAM,1119,BARACK OBAMA,2750,MITT ROMNEY
2012,37077,NORTH CAROLINA,NC,GRANVILLE,13598,BARACK OBAMA,12405,MITT ROMNEY
2012,37079,NORTH CAROLINA,NC,GREENE,3778,BARACK OBAMA,4411,MITT ROMNEY
2012,37081,NORTH CAROLINA,NC,GUILFORD,146365,BARACK OBAMA,104789,MITT ROMNEY
2012,37083,NORTH CAROLINA,NC,HALIFAX,17176,BARACK OBAMA,8763,MITT ROMNEY
2012,37085,NORTH CAROLINA,NC,HARNETT,17331,BARACK OBAMA,25565,MITT ROMNEY
2012,37087,NORTH CAROLINA,NC,HAYWOOD,11833,BARACK OBAMA,15633,MITT ROMNEY
2012,37089,NORTH CAROLINA,NC,HENDERSON,18642,BARACK OBAMA,32994,MITT ROMNEY
2012,37091,NORTH CAROLINA,NC,HERTFORD,7843,BARACK OBAMA,3007,MITT ROMNEY
2012,37093,NORTH CAROLINA,NC,HOKE,10076,BARACK OBAMA,6819,MITT ROMNEY
2012,37095,NORTH CAROLINA,NC,HYDE,1163,BARACK OBAMA,1193,MITT ROMNEY
2012,37097,NORTH CAROLINA,NC,IREDELL,26076,BARACK OBAMA,49299,MITT ROMNEY
2012,37099,NORTH CAROLINA,NC,JACKSON,8095,BARACK OBAMA,8254,MITT ROMNEY
2012,37101,NORTH CAROLINA,NC,JOHNSTON,27290,BARACK OBAMA,48427,MITT ROMNEY
2012,37103,NORTH CAROLINA,NC,JONES,2352,BARACK OBAMA,2837,MITT ROMNEY
2012,37105,NORTH CAROLINA,NC,LEE,10801,BARACK OBAMA,13158,MITT ROMNEY
2012,37107,NORTH CAROLINA,NC,LENOIR,13948,BARACK OBAMA,13980,MITT ROMNEY
2012,37109,NORTH CAROLINA,NC,LINCOLN,11024,BARACK OBAMA,25267,MITT ROMNEY
2012,37111,NORTH CAROLINA,NC,MCDOWELL,6031,BARACK OBAMA,11775,MITT ROMNEY
2012,37113,NORTH CAROLINA,NC,MACON,5712,BARACK OBAMA,10835,MITT ROMNEY
2012,37115,NORTH CAROLINA,NC,MADISON,4484,BARACK OBAMA,5404,MITT ROMNEY
2012,37117,NORTH CAROLINA,NC,MARTIN,6583,BARACK OBAMA,5995,MITT ROMNEY
2012,37119,NORTH CAROLINA,NC,MECKLENBURG,272262,BARACK OBAMA,171668,MITT ROMNEY
2012,37121,NORTH CAROLINA,NC,MITCHELL,1838,BARACK OBAMA,5806,MITT ROMNEY
2012,37123,NORTH CAROLINA,NC,MONTGOMERY,4706,BARACK OBAMA,6404,MITT ROMNEY
2012,37125,NORTH CAROLINA,NC,MOORE,16505,BARACK OBAMA,29495,MITT ROMNEY
2012,37127,NORTH CAROLINA,NC,NASH,24313,BARACK OBAMA,23842,MITT ROMNEY
2012,37129,NORTH CAROLINA,NC,NEW HANOVER,48668,BARACK OBAMA,53385,MITT ROMNEY
2012,37131,NORTH CAROLINA,NC,NORTHAMPTON,7232,BARACK OBAMA,3483,MITT ROMNEY
2012,37133,NORTH CAROLINA,NC,ONSLOW,18490,BARACK OBAMA,32243,MITT ROMNEY
2012,37135,NORTH CAROLINA,NC,ORANGE,53901,BARACK OBAMA,21539,MITT ROMNEY
2012,37137,NORTH CAROLINA,NC,PAMLICO,2647,BARACK OBAMA,4051,MITT ROMNEY
2012,37139,NORTH CAROLINA,NC,PASQUOTANK,10282,BARACK OBAMA,7633,MITT ROMNEY
2012,37141,NORTH CAROLINA,NC,PENDER,9632,BARACK OBAMA,14617,MITT ROMNEY
2012,37143,NORTH CAROLINA,NC,PERQUIMANS,2759,BARACK OBAMA,3822,MITT ROMNEY
2012,37145,NORTH CAROLINA,NC,PERSON,8418,BARACK OBAMA,10496,MITT ROMNEY
2012,37147,NORTH CAROLINA,NC,PITT,41843,BARACK OBAMA,36214,MITT ROMNEY
2012,37149,NORTH CAROLINA,NC,POLK,4013,BARACK OBAMA,6236,MITT ROMNEY
